用户性别,用户教育程度,收入程度,支出程度,浏览次数,上期还款差额,信用卡额度,平均本期账单最低还款额,平均消费笔数,平均本期账单金额,是否逾期
1,4,0.0,11.165376169811324,2280,-1.328108136363639,15.362687681818182,17.096105227272727,1.0909090909090908,9.339494727272726,0
2,4,14.332373466666668,12.142597875,729,0.014795002421317704,16.495577200968505,17.135217375302666,0.9152542372881356,14.302555656174347,0
1,3,15.3432582,12.326506887640452,2808,0.14346729166667416,18.843953013888896,17.998043569444445,1.7777777777777777,18.332579597222214,0
1,3,0.0,11.292361605687951,636,-1.1672754629629534,10.37903824074074,18.57689405555556,1.9259259259259258,15.149169240740742,0
1,4,0.0,12.907201844483055,960,-0.37449349056603864,20.0441526226415,17.938328113207554,2.358490566037736,8.931570509433962,0
1,4,0.0,10.958535015981742,660,-0.34855705263157777,7.6132066315789455,15.086308789473684,0.0,7.2442177368421055,0
1,2,0.0,11.125449973140483,16,-0.007766083333329732,20.153592,20.164823916666666,2.8333333333333335,0.0,0
2,2,0.0,12.093834051755996,2834,0.11443694789080361,6.265707741935467,19.4155371761787,2.8312655086848637,15.282783253101735,0
1,3,0.0,10.5146900131827,1544,-6.533868658959536,17.80627407514448,15.4075565317919,0.5491329479768786,9.066288815028903,0
1,3,0.0,11.248759817204297,808,-0.9298938554216711,8.705560036144576,15.330089674698804,1.6626506024096386,16.26095361445783,0
2,3,0.0,9.223002242774593,264,2.1931143488372147,19.941162093023262,16.104621232558138,1.372093023255814,10.556752674418604,0
1,2,0.0,12.06584039448177,3360,0.0,0.0,14.667459307692308,0.0,0.0,0
1,2,0.0,13.47986902590675,2124,1.9774218823529424,21.802066529411764,15.648227176470588,0.0,19.185749705882348,0
1,3,13.577978535714285,11.511510307317115,400,1.0726494326922982,16.142900375000004,16.42397589423077,2.076923076923077,15.049451471153848,0
1,2,0.0,12.844195136253044,553,-1.034538083333338,20.817016527777792,18.427172944444443,0.9444444444444444,14.140225083333334,1
1,3,15.41255,12.829892599383616,2640,20.632861,17.668685999999997,7.9577035,3.0,19.271139999999995,0
1,4,0.0,10.851067062937055,1729,-6.408550812499998,20.0282463125,17.9902305625,2.5,6.999919437499999,0
1,4,0.0,9.86654837113402,3525,7.758262656804597,15.996840502958529,13.986431043392486,0.6134122287968442,19.064169867850023,0
1,4,0.0,12.466003394636013,351,2.214401428571429,17.502652571428573,11.495225285714286,1.5714285714285714,4.666532714285714,0
1,4,7.646169058823529,11.952111393586005,1176,10.079912,14.59533375,13.066047999999999,0.0,10.179841,1
1,3,0.0,10.905818389725448,144,-1.6577081124999964,19.46931738749999,17.317646774999993,0.0625,17.45185830000001,0
1,3,0.0,12.868030730185486,184,-0.03963346376811927,17.876593956521738,17.252282782608695,1.2318840579710144,18.50436789855073,0
1,3,0.0,10.930656028301888,605,-1.7303017569444492,14.252189729166636,16.229786569444435,0.020833333333333332,13.660840270833328,0
1,3,14.436465529411763,11.555749142592614,220,-3.4967873181818216,16.041608,18.61556872727273,3.090909090909091,1.7024213636363639,0
1,2,0.0,11.857039250591018,126,-6.926158439999998,20.680636600000007,18.308666279999997,2.24,16.497309,0
2,2,0.0,10.986873997275213,121,0.004192888888888913,20.664418000000005,6.947449888888888,0.16666666666666666,3.3637472777777777,0
1,4,0.0,11.352726168818252,957,1.1155122602739755,17.6341750410959,11.241466000000003,1.8356164383561644,15.435868260273972,0
2,3,0.0,13.461108950354578,624,-1.3024579521179085,16.98516559484355,17.478916095764276,1.4401473296500922,12.498423758747697,0
1,4,15.548422,12.218930089473679,539,0.13229857142856893,18.97455971428571,16.657390999999997,0.0,2.303843714285714,0
1,3,0.0,9.941990146666663,672,0.13046093750000232,19.971270999999998,17.1320344375,9.3125,0.0,0
1,4,0.0,15.14103480371351,768,-1.1443021794871786,19.641219230769224,15.240313820512819,0.41025641025641024,11.654553128205128,0
1,1,0.0,11.338536701095519,408,0.0,0.0,19.106489687499998,0.0,0.0,1
1,4,0.0,12.075382551282068,792,0.1649615285714301,12.766012685714287,17.086460042857144,0.7571428571428571,13.700137200000002,0
1,3,16.492063,13.439718974683538,748,-0.9209128651685674,20.558063224719056,17.758749612359548,1.3595505617977528,16.247090803370785,0
1,3,12.366066799999999,11.211308977900556,3540,0.26779877302631594,0.9249168026315789,17.47887514802634,0.06907894736842106,0.9266796611842105,1
1,3,12.809691285714285,12.082553200617273,192,2.5490648823529387,19.445210647058826,18.505032411764702,0.0,18.736543235294118,0
1,3,0.0,11.999803247272753,804,0.0,0.0,10.147741548387097,0.0,0.0,0
1,3,0.0,11.34595527757355,520,0.2711766000000022,11.9992839,15.381440400000002,0.4,11.7456546,1
1,4,0.0,11.159315179999998,567,0.2642573333333331,10.88856,15.523107285714286,0.0,10.082345476190477,0
1,4,0.0,10.524190066202086,182,9.854831499999996,19.971270999999998,17.604439499999998,1.0,20.245752500000002,1
1,3,0.0,13.07535365363735,1989,-6.3800856400000026,21.2956764,19.83045156,2.8,4.26309288,1
1,3,0.0,11.470074464752004,600,5.923786750000001,16.56497733333333,14.604374750000003,1.0833333333333333,11.998272,0
1,2,0.0,12.2975138559499,286,0.01357008029197182,17.14246573722626,17.539943503649642,0.27007299270072993,14.413360620437956,0
1,3,13.026870545454544,11.577935164516145,651,0.9142853333333338,16.51961457142857,17.418822428571428,0.38095238095238093,10.706537095238096,1
1,3,0.0,12.71597491411043,396,-0.16867980434783725,14.610099317391317,16.954659752173914,0.8478260869565217,15.885340404347813,0
1,4,14.058248,11.185226414847175,513,0.014409026315792772,17.404042552631577,17.55486694736842,0.42105263157894735,11.11336605263158,0
1,3,0.0,12.342004179310345,423,6.305660441176469,19.578701705882356,14.491261647058826,5.735294117647059,11.36785655882353,0
1,3,0.0,10.317835427906985,70,-1.183386370370373,15.133917222222214,17.175241876543218,0.4691358024691358,13.639278432098767,0
1,4,13.158826999999999,10.984768956947187,216,1.3883533333333329,18.441481333333336,16.817773,0.9333333333333333,5.316576466666667,0
2,4,0.0,10.588685749999994,312,-1.5685171666666662,19.971270999999998,18.100115666666664,2.6666666666666665,18.568948833333334,0
1,3,16.059248,10.793092527446305,891,-1.7433490406976926,19.290013941860437,15.85315529651162,2.3197674418604652,13.145631633720926,0
2,4,0.0,11.592580077586204,756,-0.730763829268291,11.781543211382107,16.204962105691052,1.4065040650406504,6.319161715447153,0
1,3,9.1284825,11.297417845238098,1536,-0.08244631818181958,13.02996618181818,19.764518454545453,2.4545454545454546,11.979751181818182,0
1,3,14.938047666666668,10.630168301742929,12,1.1370099600000003,16.976063999999994,14.450519440000003,1.0,16.67017616,0
1,4,0.0,11.457463327433627,710,-0.8896976966292165,18.75615457865166,15.413059893258424,2.342696629213483,10.276385522471907,0
1,4,14.24030175,10.451051397260283,1316,0.5436452465753518,14.602761506849307,17.48227990410959,0.5205479452054794,4.789129999999999,0
1,4,0.0,11.177624766304362,528,-0.7821716140350929,20.486349789473685,19.654222263157894,5.543859649122807,12.887677280701753,0
1,3,0.0,12.901462378283691,170,-4.871129124999987,19.922489421874985,17.568298984375,0.9375,11.877586015625,0
1,3,0.0,9.973754535714274,396,15.811298999999998,20.664417999999998,0.0,1.0,0.0,0
1,4,0.0,8.669025105263154,1404,17.57683697142857,19.341919571428583,12.335979057142854,0.17142857142857143,0.0,0
1,2,8.740493555555556,11.268216775310151,920,4.609558074074072,10.389172703703707,14.901264592592591,0.7222222222222222,11.523041074074078,0
1,3,11.0608374,10.671947866562034,168,-0.06733916666666495,20.28070408333333,17.512157249999998,0.0,18.817940583333332,1
1,4,0.0,13.48779370575691,623,-0.7312303749999973,16.33324846527777,18.183127930555546,0.1875,12.901471840277779,0
2,4,0.0,12.558811972423754,1848,0.14102625688073633,16.812751339449534,18.53013286238533,0.0,6.86459863302752,0
1,3,0.0,10.143310505434789,240,-0.19419290909090847,19.785516090909088,17.668433454545458,0.2727272727272727,19.046633545454544,0
1,4,0.0,12.390170041666664,624,0.0,20.153592,17.728964304347834,2.4782608695652173,0.0,1
1,4,13.995585833333331,11.864771422222223,440,6.508622875518665,20.50331404149376,11.903396377593365,0.46473029045643155,10.939096908713687,0
1,4,0.0,11.89975671067417,198,-5.71121766666667,20.453697,17.914299909090907,2.1818181818181817,17.298555636363638,0
1,3,15.301517846153846,12.729214681260942,121,-2.678687038461538,16.70408157692308,18.425852846153848,0.46153846153846156,15.412501192307694,0
1,3,11.722216000000001,11.10028838743457,270,8.525484843137255,19.902775470588246,14.089224725490197,0.1568627450980392,19.197406450980395,0
1,1,0.0,13.292706589473683,590,-2.059227,21.1421735,18.573948,1.0,18.3698355,0
1,2,16.059248,13.383073297350299,310,-2.8185150377358426,20.16744467924528,17.406058773584906,2.30188679245283,18.70735471698113,0
1,3,19.545704999999998,13.349826878787846,352,2.7702416666666707,20.957774571428573,17.43741852380952,2.142857142857143,0.0,0
1,3,0.0,10.401317452702704,297,0.0,0.0,18.403251499999996,0.0,0.0,0
1,2,14.011268681818182,12.22021843005183,945,-1.3393604347826056,11.428728869565223,19.042564826086956,2.130434782608696,14.249258108695653,0
1,3,0.0,11.364193499999994,13090,0.0,21.069883,19.601651333333333,0.0,0.0,0
1,3,0.0,11.112501695501734,1152,-1.6399697202797334,17.755202433566424,17.548143615384614,1.5314685314685315,13.243892559440562,1
1,3,0.0,12.211623908309464,2492,-3.4093390909090893,13.651984909090919,18.299229690909094,1.981818181818182,18.445684363636364,0
2,3,14.8246886,11.66210111049723,4858,-1.494592105263152,19.050819105263162,18.94455978947368,0.5789473684210527,17.331609368421056,0
2,3,15.058082,13.59998823595506,630,-2.463457979381438,15.142083113402062,19.0464821443299,1.1443298969072164,12.37286819587629,0
1,4,0.0,12.05892292255892,200,-3.200188500000001,20.749881208333345,18.89469654166667,0.3333333333333333,17.221343500000003,0
1,4,0.0,12.234080161904759,352,6.2300793,19.971270999999998,13.9913658,0.8,0.0,0
1,4,13.756664,12.395428910913154,456,0.0,0.0,18.590081285714287,0.0,0.0,0
1,4,0.0,12.206115911633738,855,-1.652415314814828,20.321165629629643,18.39784466666666,1.1481481481481481,0.31773814814814816,0
1,3,0.0,10.83991470077518,4472,-0.9038158351648367,15.765125120879114,16.88727683516484,0.7252747252747253,11.529081736263734,0
2,3,12.810634727272726,12.444523325688078,589,-0.7217286923076927,0.0,18.66481553846154,4.461538461538462,19.28164707692308,0
1,4,0.0,10.910575546296297,72,-1.9202776176470593,18.211214897058824,17.481645117647055,1.2058823529411764,11.954466544117642,1
2,4,0.0,11.734024645390052,84,2.3818725,7.5575969999999995,17.374289625,0.75,7.287199875,0
1,3,13.738448538461538,11.870442545346052,784,-0.5388878363636334,15.369273399999985,17.64857118181818,1.1272727272727272,12.019686599999996,0
1,4,15.472126625000001,11.8375497114094,816,0.018639999999999546,21.357565,17.834023,6.0,20.4950275,0
2,4,0.0,10.263248305856846,225,-2.031708,20.268334,17.903171000000004,2.0,18.07312157142857,1
1,3,0.0,11.931750577027023,264,-1.6431786890458433,20.91324406360422,18.56676357243815,0.9187279151943463,18.393436830388676,0
1,3,14.597107000000003,11.267811756302525,1166,-2.229806687116568,20.877178202453994,18.509074975460116,1.165644171779141,15.851961539877285,0
2,3,13.630009791666666,12.764237452926212,558,-1.5421923478260915,13.547933913043481,18.33917956521739,2.5652173913043477,18.726229608695654,0
1,4,12.76322651724138,10.598920416363633,1728,4.688013818181817,20.664418,14.803477727272725,1.4545454545454546,0.0,0
1,3,0.0,11.703814811040342,848,0.1582370000000033,20.759728,17.3138238,0.0,0.0,0
1,3,0.0,13.011074175925929,100,0.36265589285714483,17.45123580357143,15.906525696428572,0.8571428571428571,10.27825832142857,1
1,2,0.0,11.29700276579928,784,-1.9946646704545454,15.96461436363636,13.859687909090907,0.5681818181818182,14.382478113636365,0
1,4,14.960805166666665,10.328369400000007,132,-1.3347781272727293,19.106618727272746,16.699607181818187,1.4181818181818182,11.859679109090909,0
1,4,11.321701,11.641690261029414,1092,0.3505623448275843,8.566182827586205,17.613485517241383,0.0,8.252224172413792,0
1,3,0.0,11.070897965608475,649,0.9623343658536587,17.08528785365854,17.24751685365854,0.8536585365853658,6.034523853658536,0
1,2,16.059248,13.628412290929203,777,0.0,0.0,0.0,0.0,0.0,1
2,3,0.0,12.136905500000013,1464,-3.5528362842105388,16.434810736842078,19.132570799999986,2.1842105263157894,15.36548584736842,0
1,4,0.0,11.461515254901963,140,-0.006520473684210604,3.6789183421052627,17.829955868421052,0.02631578947368421,3.420677289473684,0
1,3,0.0,10.889526972027971,84,0.3010882976190512,11.96319914285715,16.933250130952377,1.119047619047619,11.18721655952381,0
1,4,10.735815,10.87761714285714,592,-0.325535846153846,19.460444999999996,17.211614538461536,2.6153846153846154,3.962064384615385,0
2,3,0.0,12.456710959785518,320,-0.7381261147540936,15.989737732240442,17.758719191256834,1.8415300546448088,14.71296163387978,0
1,3,0.0,11.395162975308645,264,-15.216797500000002,20.233634999999996,14.921938,2.0,0.0,0
1,4,0.0,10.924329852201346,175,0.1579507142857146,19.651533809523812,17.31200442857143,0.6666666666666666,17.729943047619045,1
1,4,0.0,11.963005453932567,1526,-0.6117027999999998,17.903109372727265,17.960692281818186,0.7090909090909091,9.835838272727274,1
1,3,14.340122333333333,12.825775092307667,790,-1.311476229357801,14.33595439449542,15.511659477064214,1.3394495412844036,11.038042082568808,0
1,4,0.0,11.277549344161606,1275,0.9549479573643627,19.57953362984519,15.566963775193802,0.5852713178294574,14.19651925968992,0
0,4,0.0,11.916339843881866,624,-0.27636053333333166,14.8912116,16.78837,0.2,11.786365,1
1,3,13.388479891891892,12.04827062882094,5712,-0.3444857800000012,11.705786019999998,13.024172700000001,0.92,5.54398106,0
1,3,0.0,11.82827149431818,1092,3.1754020000000036,19.12640728571429,14.136655357142857,0.14285714285714285,16.215468500000004,0
1,4,0.0,10.970397934673361,324,-0.5034668888888927,19.56314283333333,16.870176611111113,0.1111111111111111,17.839524277777773,0
1,3,0.0,13.164736772466522,1080,-0.30844241860464905,16.15257872674418,16.97457270930232,0.7558139534883721,10.596813965116276,1
1,3,13.376001800000001,13.710515119284256,1620,2.203322975609754,13.164742341463413,15.919501365853659,1.975609756097561,11.997171731707317,0
1,3,13.756664,11.504962629508196,81,-0.33839100000000144,20.153592,17.317396,3.0,19.818979000000002,0
1,3,11.553767500000001,11.82162184879725,513,-0.13552049999999838,21.357564999999997,20.272005900000003,1.2,20.444752000000005,0
1,4,0.0,11.302512645669292,52,10.765182999999999,20.307743,8.823669500000001,0.0,19.391786,0
1,2,0.0,13.341818872093022,504,0.006783809523817297,20.8794270952381,18.56086980952381,0.2857142857142857,14.989304857142857,0
1,3,12.23311575,11.860411849335305,1155,-11.148971,19.748127,17.568096,5.0,17.840986,1
1,4,0.0,11.699823752043605,198,0.13921740909091085,18.283630272727272,16.026934636363638,1.2272727272727273,7.774811136363636,0
1,4,14.442345874999997,13.04150272357723,259,0.28428099038461063,11.924160269230763,18.045208826923076,1.4519230769230769,7.135267528846155,1
2,2,0.0,11.226354284313727,869,-0.6170275892857173,19.752336517857145,17.295518267857144,3.375,6.84874682142857,0
1,4,0.0,11.361499619718312,3450,3.007548431137719,15.655232197604757,14.640820467065865,0.5089820359281437,16.942028886227554,0
1,3,13.894871333333333,11.368864309322042,1260,-1.730916923344946,17.717420982578346,16.566520613240424,1.0696864111498259,12.068764850174219,0
1,3,0.0,10.832487451193078,1088,-0.4705965217391306,21.140458478260886,18.61311856521738,0.0,12.307987130434778,0
1,3,14.710040615384617,11.803316520061715,671,-0.9992141636363616,12.733505327272724,17.92437390909091,0.38181818181818183,11.569361781818184,0
1,4,0.0,11.31495408566434,1026,-0.9008115740740728,13.28657209259259,17.762486166666665,1.2222222222222223,12.424064333333332,0
1,3,0.0,11.787614924146641,496,-1.3672675161290324,2.6004634838709677,12.395773,0.12903225806451613,2.396808677419355,1
1,3,14.488157882352942,10.128065736196318,480,-2.577897886363635,20.718285568181802,18.77215018181818,0.0,14.54676113636364,0
1,2,14.9817758,13.27065778280544,351,-2.863145941441463,20.215078743243243,18.57506305855857,0.6441441441441441,18.12019314864864,0
1,4,0.0,15.463803298630143,198,4.39816743037975,19.18528163924044,14.816806088607605,0.27848101265822783,18.41784425316456,0
1,2,13.581597567567568,11.49300185346535,440,-1.4473760000000002,15.994329999999998,18.15803377777778,1.5555555555555556,18.782705555555555,1
1,4,0.0,12.083995625000012,210,0.3499789166666645,19.565327166666666,17.114778291666664,0.0,8.746957833333333,0
1,3,0.0,10.967957671554261,602,-0.7024021020408204,13.120680469387763,16.762198336734706,0.7959183673469388,8.940504285714288,0
2,3,0.0,11.637099886297374,280,-0.04898166666666981,19.242103937500012,17.15473466666667,0.7291666666666666,18.110285895833332,0
1,3,0.0,11.959620509174318,1638,-0.08920956250000067,17.294334000000003,16.690543062500005,0.0,14.701723562500002,0
1,4,0.0,10.660205574074068,392,0.5625471724137867,19.539805551724143,17.292084241379303,0.0,18.72969734482758,0
1,3,0.0,11.897504596721319,390,-1.5152585742574356,19.66516827722769,17.634645732673274,0.900990099009901,15.884428495049505,0
1,3,14.77349122222222,11.296938971153848,408,-0.3075647222222173,20.16710558333334,18.456447638888886,3.4722222222222223,11.089950888888886,0
1,4,0.0,12.43185202697496,1254,0.47523730337078707,4.1250697752809,18.332716842696634,0.4044943820224719,5.34022382022472,1
1,3,0.0,11.579518715686282,1484,-0.623698342105266,20.50064542105263,16.572835105263156,3.9473684210526314,18.377138815789472,0
1,3,0.0,11.61388247222225,448,0.011734555555552362,15.488624646464647,17.300125686868682,0.5858585858585859,19.726496949494948,0
1,3,13.603121000000002,10.235283170454544,396,-0.2589124999999992,9.180916499999999,16.1681667,0.4,8.695523500000002,0
1,3,0.0,12.432583524785391,180,-0.32291189285714594,21.077038428571424,18.942447571428573,0.10714285714285714,19.65818264285714,0
1,4,0.0,10.234496815217396,516,0.15023723076923012,13.59312115384615,15.45397461538462,0.38461538461538464,13.28310976923077,0
1,3,14.58928675,10.754725376196978,847,-0.11793230769230778,3.3201089230769227,17.92310292307692,0.0,3.3013255384615383,1
2,3,0.0,10.965220007820124,1100,0.36623216666666814,19.12026295833333,16.75626854166666,2.875,13.023596333333332,0
1,4,14.854275,11.607362150105699,888,-0.13825597619047691,9.430667642857147,17.96375271428571,0.6190476190476191,10.303880166666668,0
1,4,0.0,11.638928149999998,490,7.510358703703703,19.48849722222222,13.764449666666664,0.3333333333333333,18.44869111111111,0
1,3,0.0,9.87222614723927,138,-2.1108635000000007,19.05498,16.92023425,0.0,16.983100999999998,1
1,4,15.418514374999999,12.059557862745109,930,-0.28370466666666694,0.0,18.727901,1.6666666666666667,20.315492333333335,0
0,4,15.424502461538463,11.656967236889711,154,2.009552102564103,12.89434687179487,17.31368582051282,0.41025641025641024,7.4360696666666675,0
1,3,13.938985,9.996645021696276,990,0.4250339130434799,20.421006434782615,13.066574130434782,0.0,10.558267391304348,0
2,2,0.0,12.834733485148517,310,-0.6163904000000038,15.563767200000001,16.040433099999998,1.25,13.819521749999998,0
1,4,0.0,11.425128184060771,990,26.8365548,0.0,0.0,0.0,19.0498542,0
1,4,16.059248,12.109705335135155,169,14.520651679999999,9.539016439999997,9.53632032,0.68,17.28063652,0
1,4,14.956925142857143,11.53264863017751,369,-0.7510564883720967,17.419466319767427,18.425241319767427,1.75,16.82305512790698,0
1,3,0.0,11.094089617021284,1248,-8.248885476923082,16.431884400000012,18.617210292307693,2.4615384615384617,5.5860213384615385,0
1,2,15.159603615384613,12.391826595238095,1670,-1.1273494000000035,21.357565000000005,19.15007293333333,3.933333333333333,0.0,0
2,3,0.0,10.853017778225803,418,-0.4928026338028104,18.537824133802804,17.02979299295773,0.04225352112676056,12.969984225352107,0
1,3,0.0,11.091560887096785,108,-0.8318670882352937,9.21678005882353,19.17076767647059,2.4411764705882355,10.293689588235296,0
2,4,0.0,11.70744728459531,384,-0.7746387272727278,15.248788636363635,18.74441959090909,0.5909090909090909,5.925205545454545,0
1,2,13.623694733333332,13.237972240546172,282,0.0,0.0,12.716229666666669,0.0,0.0,0
1,4,15.038567384615387,12.11971085869565,480,3.8619535263157907,20.664418000000005,12.701816315789474,0.47368421052631576,10.878428736842103,0
1,2,15.445186500000002,12.923151134502914,2590,0.0059864999999987845,0.0,19.370644499999997,1.5,11.3729425,0
2,2,12.397621000000001,11.33186687285716,234,0.35691620512820244,16.17711425641026,16.770912153846158,1.7179487179487178,7.985900282051282,0
2,3,0.0,10.015536794871803,2782,-8.811920977777774,18.337039222222216,16.108286155555554,0.5777777777777777,10.515564688888887,1
1,4,0.0,11.588628885245907,672,-6.015326999999999,19.357254666666663,18.31059122222222,3.3333333333333335,6.953341222222223,1
1,3,12.659907545454546,12.827152587090241,216,1.0165623898305114,12.431903491525423,17.996663271186435,1.1864406779661016,20.81912298305084,0
1,3,14.822172181818182,11.550097306250041,2860,0.042635353535354525,3.344327828282829,16.450652090909085,0.6868686868686869,4.327341969696969,0
1,2,9.844693,12.011572568690056,711,0.10327606944444945,11.034351888888885,17.97927530555556,0.0,10.305984375000001,0
2,3,14.299893647058825,12.507196712177125,525,-0.8131454375000011,11.8639100625,19.117505312499997,0.0625,9.8327730625,0
1,3,15.25005525,11.136186295261252,30,-1.7328960175438572,15.773599122807015,14.212798219298246,1.087719298245614,3.6622801052631577,1
1,4,0.0,12.862465524590162,651,-0.07501328571429156,20.443209857142858,17.93968357142857,0.5714285714285714,20.253205714285716,1
1,2,14.38838123809524,12.208979969121096,870,-1.256531135135159,21.357565000000015,19.82952810810809,0.0,19.793689283783788,0
2,4,0.0,10.469208547101458,341,21.098137,0.0,0.0,0.2,14.624199999999998,0
1,4,0.0,9.73160215602837,18,-3.7431199999999976,19.748127000000004,17.775174277777776,0.0,17.46984011111111,1
1,4,14.855275,13.019976926694309,666,3.5165123846153854,15.772103884615383,16.77204692307692,0.07692307692307693,14.066174307692306,0
1,3,0.0,11.90330306611571,924,-2.799968109090896,20.560456981818188,18.519343618181818,0.8,17.40496990909091,0
1,2,0.0,10.62853015142858,243,-3.1450014000000017,20.6716454,10.4843648,4.4,19.954951400000002,0
1,4,0.0,12.778690176706828,707,-0.5472580975609738,21.214343926829265,18.95030017073171,2.0,14.315924268292683,0
1,3,0.0,12.640862770764121,690,-1.1235249905660325,12.32764733018868,18.672599075471698,0.9150943396226415,18.048512584905662,0
1,4,13.987712666666667,11.840101875000007,1166,-1.0915550526315947,18.12849971052631,16.429413421052626,2.5789473684210527,17.630549894736845,0
1,4,0.0,11.413314608536584,340,-1.4138248333333294,17.451983166666665,18.295042666666667,1.6666666666666667,19.046319166666667,0
1,2,14.825172,12.883770464566938,27,-0.23813788571426642,12.75474849714285,19.55533267428572,1.0457142857142858,18.7593242742857,0
1,2,0.0,12.776981199999998,351,-1.359692444444434,18.91346702222222,16.544155555555555,3.2222222222222223,14.812037533333342,0
2,4,0.0,11.580153856287431,84,1.2228274827586176,18.557177965517244,16.001452068965513,0.4482758620689655,11.027194827586206,0
1,4,11.55176290909091,10.712096172680408,729,10.455815250000004,19.560681999999996,12.819595166666666,0.0,18.70405083333333,0
1,3,14.797158750000001,9.246612532623207,90,5.428063249999999,20.2620585,17.60849725,3.4166666666666665,20.557095249999996,0
1,2,13.753905857142856,11.493029716814156,150,-1.6152428928571325,19.11748849285712,16.370141099999994,1.0,14.99789000714286,0
1,4,0.0,12.274781621399201,195,0.9143137312499974,11.944164831249996,16.631934731250013,0.3,12.734722625,0
1,3,0.0,11.151546776392411,336,3.116387323943666,17.172255732394362,12.804390309859157,0.11267605633802817,13.217670028169012,0
1,4,0.0,12.2813651012397,344,0.8357261147540989,20.262448311475417,16.697148967213113,0.03278688524590164,9.59531013114754,0
1,3,0.0,12.705372030927846,2682,-0.9221235714285676,20.664417999999994,18.909423,3.0,0.0,0
1,3,0.0,10.35223808247423,80,0.0038205000000006706,20.153592000000003,17.43411275,2.25,9.67050575,1
1,4,0.0,10.61141010526316,126,0.0944225000000003,19.971270999999998,18.535518999999997,5.0,0.0,1
1,3,0.0,10.546927755102038,160,-2.455582307692321,10.99878956043956,17.288443835164834,2.2747252747252746,7.789968901098902,0
1,3,13.718939962962963,11.96037191210828,144,-1.3391901470588206,11.475598117647058,16.209504156862746,0.7941176470588235,7.333044686274509,0
1,4,15.400047500000001,11.16727628750001,1197,0.9325232666666636,19.971270999999998,18.339272399999995,3.1333333333333333,0.0,0
1,3,0.0,11.05926051694916,225,5.767749142857142,10.665822942857142,10.554667571428572,0.0,10.642110942857144,0
2,4,0.0,11.092486549925495,12,-0.9331036250000047,19.7910195,18.035064833333333,0.6666666666666666,14.222495875,0
1,4,13.031376000000002,10.657826213333353,606,-2.3857370624999987,10.924416,12.058525374999999,0.3125,11.605422687499999,1
1,4,15.302718833333332,11.43918373333333,693,-0.7482469743589721,3.1791412307692313,17.97123155128204,3.2051282051282053,15.746764205128192,0
1,2,14.950585,12.683646873015874,176,3.674944818181819,20.88515472727273,19.485667454545453,4.454545454545454,0.0,0
1,4,14.795597285714283,10.985216924731176,936,0.0019942544378892535,19.100036961538464,17.271581860946743,0.6745562130177515,14.244040899408285,0
1,3,11.917398500000001,12.13770236492536,144,5.82921275,11.035387583333332,9.415621833333333,0.08333333333333333,17.498064833333334,1
1,4,0.0,11.864061945283138,864,6.359497833333334,12.886422000000001,5.4899848333333345,0.6666666666666666,12.884688500000001,0
1,4,0.0,12.773805532147728,594,-2.3719757272727318,17.95160306060608,18.7385252020202,1.4343434343434343,10.216906070707072,0
1,2,0.0,12.80968766896547,1480,-0.5396069523809501,14.443636595238099,17.28682580952381,1.7142857142857142,11.571327428571427,0
2,3,0.0,10.724522927983546,374,8.45915365079364,14.666925571428557,12.327477444444439,0.15079365079365079,15.953513222222231,0
1,3,0.0,11.2730423140187,1010,-0.12707574999999594,19.507206928571428,17.003812071428577,0.32142857142857145,17.826411035714283,0
1,3,13.715842000000002,11.323227978865438,1092,0.35982289166666614,12.170579458333329,17.08166099166667,0.825,5.570234541666666,0
1,4,0.0,10.470553901477835,533,-2.04449838888889,20.357212222222223,18.291848611111114,4.333333333333333,0.0,0
2,3,0.0,11.324734034883722,207,-1.3480502063491997,13.649431936507934,17.477153095238084,1.1587301587301588,12.190278134920641,0
1,2,0.0,10.796745723214286,238,0.0,0.0,16.75084457142857,0.0,0.0,0
1,2,0.0,11.198679653465348,690,0.0,0.0,11.935541666666666,0.0,0.0,0
1,4,0.0,10.774515126213597,536,-0.5708945161290329,5.649806612903225,18.06980393548387,0.1935483870967742,5.358867967741935,0
1,3,0.0,12.34910252,228,3.8341615000000004,20.147522125000002,16.85183475,0.375,19.54068075,0
1,3,0.0,12.355825876519496,70,0.10016211111111151,21.164870555555556,18.609876999999997,0.5555555555555556,4.8038799999999995,0
1,4,0.0,10.700259850000002,820,-0.07776103703703363,7.396767037037036,14.335485185185188,0.037037037037037035,7.384234370370371,0
1,4,0.0,12.208397309403427,407,-0.001509215686274601,3.6548719999999992,14.63950311764706,0.0,3.530673725490196,0
1,4,0.0,11.477592449541286,576,0.0,19.971270999999998,17.5811038,0.0,0.0,0
2,4,0.0,10.901963410628026,2052,-0.878275750000002,19.971270999999998,18.0034705,2.25,18.77495425,0
1,3,14.987704857142859,11.648347427184481,572,0.3171202352941176,19.577727117647058,17.939774000000003,3.411764705882353,8.703057058823529,0
1,3,0.0,11.719857987699958,444,0.4811275909090895,20.100670227272733,18.522849863636363,2.909090909090909,5.1913302272727275,0
0,2,0.0,12.752241348122887,201,-1.8072783593749975,14.946679453125002,18.25100965625,1.578125,9.798278875000001,1
1,4,0.0,10.979104268656728,1026,3.88451543137254,20.420349999999996,16.623265117647065,0.09803921568627451,20.050665823529414,1
1,3,12.162118,11.5852923606138,440,-0.11665166666666771,20.382828380952393,17.75143261904762,0.5714285714285714,2.8174448095238094,1
